dim_1 dim_3 dim_11 dim_19 dim_25 dim_29 dim_31 dim_43 dim_60 dim_73 dim_82 dim_92 dim_102 dim_107 dim_119 dim_124 dim_125 dim_128 dim_129 dim_136 dim_141 dim_142 dim_145 dim_150 dim_154 dim_160 dim_167 dim_181 dim_189 dim_190 dim_198 dim_224 dim_233 dim_235 dim_242 dim_268 dim_301 dim_304 dim_307 dim_308 dim_319 dim_321 dim_323 dim_324 dim_332 dim_357 dim_362 dim_376 dim_379 dim_383 dim_384 dim_391 dim_405 dim_412 dim_418 dim_420 dim_432 dim_438 dim_442 dim_448 dim_449 dim_455 dim_458 dim_464 dim_465 dim_473 dim_503 dim_509 dim_529 dim_535 dim_541 dim_548 dim_556 dim_557 dim_569 dim_578 dim_595 dim_600 dim_607 dim_627 dim_629 dim_636 dim_646 dim_657 dim_661 dim_670 dim_677 dim_685 dim_697 dim_705 dim_707 dim_713 dim_717 dim_730 dim_737 dim_749 dim_750 dim_757 word_length class
1.0213232084915937 0.08471912185036369 -0.23864709941741533 1.8660189082692507 -0.5759745668123378 1.1424190892540331 -1.392389501725971 -1.5080904041643404 0.15359961379764828 0.13312365884740623 -0.6385217355811007 1.1019339514737538 1.2333468974257529 1.7040247477364616 0.27653696797671967 0.00513280821126493 -0.08967206189241478 -0.8355875612818645 1.6512584665746748 2.108332720123719 0.9541432368678244 -1.4172669142411163 -0.8716849679696911 -0.36945687973350644 0.2893067672598908 1.123993254019677 -0.8029845172464879 0.9131160806168859 -1.1592356725523545 0.15167195331832004 -0.01397512714634156 -0.06180856234175347 0.37350370845498226 -1.4695905137109149 -0.5014682746871273 -0.348861398681445 0.70201528288654 1.7004707702694564 -0.14567879751495363 0.4613608288500322 -0.3933076777550491 0.4736278385675122 0.3609137542051466 2.2598274989952096 0.7613658654785116 0.9101426727928131 -0.37438361451380636 -0.13195185962977996 -0.8047520813314464 -0.013340049993013896 -0.7892001264974174 -0.2725606270082779 -0.08985764324593247 -0.543117979545466 0.00469852393005681 -0.5276711013611997 -0.7345065879011173 0.07305968039617293 0.6019330945588086 -1.2995740973941847 0.11753674336723942 -1.4200989509440343 -1.3290025347762573 -0.048647416373045566 -0.5177876209020874 -0.3937731412764804 -2.0066249906799603 -0.366857047543108 1.6850844139484848 -0.8999387422002659 1.3150774701517352 0.6735891629179386 0.2588883230142459 0.4640088147842764 -0.626910090084612 -0.9863168318275657 1.7430269756606995 0.4527699012392992 -0.7992684425316213 0.3283175277260161 0.7074539886082215 0.46409862046772815 0.33196569165661455 -1.9818985450084505 1.3755365832213988 -0.061499493835749305 -1.7213165945355067 0.4638784261893575 -0.08758528424015664 -0.6480098366108193 -1.2605921593239413 0.8418118132161814 -0.7136454402702928 -0.8624396999807303 -0.4990677614383197 -1.0351811043358825 1.1957161363498814 0.7896444258870844 0.6673355732727937 0
0.8060718148182467 -0.0978423693096258 1.6685721459805714 -0.8617058574547 0.3119576936738548 -1.1444049721015241 -0.21602768110321655 -1.0807836484864075 2.1944821399168037 -1.1882363112547523 1.1958251196195626 -1.1736680131009294 1.1545065838068556 0.8806909007775238 -1.7608247735122975 -1.175791202532315 0.6722429656736504 -0.46230066938687 -1.1090967165469052 -2.34512908449225 -0.013105473440340843 -0.4564890147553644 -1.3694567965554316 -0.6061346213059642 -1.291450060435009 -1.0403867207124236 0.9977506553574904 1.6138256329727985 1.8815290063238952 -0.15551805936130014 -1.5487171545560998 -1.4446980635284403 1.946172914276162 -2.645976620625518 0.21447941819560312 1.362401978497631 -0.7640169067015598 -0.3723011260498251 -1.249209968251325 0.9442243773493805 0.3613885099724032 -0.054482285821723424 0.44686245774042044 -2.565500278750335 0.1236406751898756 0.9926451721422769 0.9881133999937942 1.0615256286286754 -0.18544212419022357 -1.7381191085125487 1.4403031861370155 -0.2690943601519922 -1.1071622827513652 -0.9653164648389229 -0.39285540405655106 1.2860827918496798 -0.7533408440659213 -1.2199861802470708 -0.18970137675249843 2.1220322152124638 -0.1993904719463056 -0.7054179374447896 -1.2288777836720441 -0.16751342699596244 -0.8555070742314964 0.7250460104867417 1.9124594903554164 -0.8287719615329395 -0.5564231635232 -0.007956657524158549 -0.9073005500344691 -2.6079742059979476 -1.0742180805828327 -2.7486120551837625 0.9033472251262898 -0.006843730897439936 -0.07949359449812798 -1.7056673522104058 -0.03662907449825061 0.6126204383950349 1.0262166015513297 -0.11454493717167763 -0.7667092785921669 0.9859137426694815 -1.361790274380353 2.6650530175499445 0.0222196152446676 1.9595641273573083 -0.6675388278534594 1.3509109294960056 -0.7881064922845169 0.9497600267842579 -3.2831029302295245 0.587307770723221 0.5825561770779697 0.4396265991464995 0.3821295970122602 2.5414689580279557 -1.1371079678809355 1
-0.15712065672700315 -1.5205722241253525 -1.1355285466397596 0.15342080610719044 -0.479885965298922 -0.8329888356256404 0.5013853320721773 1.8440786292292082 0.3312855876804701 0.8297717783198054 0.3105354331385989 0.3764494898790837 0.6285404002752312 -0.13508187527271256 -0.22009315702737237 1.0776108125464021 -0.27980639126247187 -1.4613091716332989 -0.5390442548138296 0.1740923634405482 0.7338489639952129 0.3190815003827814 1.1060337903263107 0.9604025871226208 0.5206858506255355 0.8385167934479334 0.11161432112690567 -0.7333346922734155 -1.361598308758718 2.4942172154401216 0.5910942572985468 2.030482383190034 0.7106719301308974 -0.8543901821053052 -0.34647583338510335 0.7796999188877469 0.04649483808716395 0.38154318992116926 0.2509380191819723 0.17021580712747034 -0.08071501972133939 -0.7358011586278889 -0.6463929217827135 0.024044271551039786 -1.736760089137124 -0.37207530469929334 0.1963958001500684 -0.725374528142946 1.3560688094350564 -0.19828189033979243 -0.42208342824210143 1.7987398888501984 0.2557011383326745 0.6989122793257408 0.5533844169629472 1.609760144742563 -1.8979571787507232 -0.9931401972378129 0.5593497439534464 -1.041516259714979 -1.5983190566351522 1.1287171436594232 0.885772548124423 -0.2992968386424499 1.1295970902402206 -0.626123565122892 0.8728894109380578 1.722245507597995 -0.5126433962635576 -0.5906843077090633 0.5781012135916308 1.5589997605051504 -1.0947662131156344 -0.3675126544952917 0.8691850836953275 -0.4216968300021932 -0.5587730048300704 0.9920963811539778 0.7396701121053098 -0.6286066191621936 -2.0695004120126854 0.6194571725879124 1.370021189929284 -0.9217019258205453 1.0459662863156278 -1.0068346874110472 -0.5022285163260254 -0.12953079412336121 0.04593638892761854 -1.127528127526926 -0.7713117978532618 -0.46947201305976216 0.5866836345370459 0.7914434500986175 -1.5305633470865023 -0.4383294315905866 -0.2584607246801687 -1.230859823366144 0.6673355732727937 1
0.28107919187326835 0.7752836295068908 -0.39124946207964856 -0.8432167306727836 -0.16612863947710893 -0.7785739917489631 -0.5749477991015948 0.16627267586056008 0.4712551301210027 -1.0487986299460217 -0.4307298873692039 0.3995581884144727 -0.7255184219190415 -0.250215362893052 -0.5335857360397098 -0.5510472802573175 -0.5375326246971364 0.5516954263550317 -0.4644890836914626 -1.1777246971675421 -0.386811150929442 0.3170478711574753 -0.29342690547378064 0.5703733299642119 0.40193761577867526 -0.043316139120929915 -0.43693699380003137 -0.4706441858352354 0.2595030225420207 -0.12486468187074135 -0.8309030099994038 0.5533264953114486 -0.0012123246555644362 -0.17539686485805286 0.8584048588736721 -0.3430863142748392 0.2715831857323659 -0.3236613284055444 0.22239818714496554 0.7336661073337265 0.6869694495398506 1.0154776067328883 -0.6505819195396165 -0.7299268638858908 0.708711821112383 0.41377596026235725 -1.031075522135595 0.7129176931389409 -0.4933594205704565 0.0530099042433199 -0.005478533428393417 0.1536494798024479 0.12005867012984471 -0.8675707039638818 -0.23917954914023082 0.08905333481529024 1.1479964956862296 0.6162224531041002 -1.0519495843128308 1.4093277295146398 0.575893613854578 -0.5229778087997147 -1.1800095742395325 0.7104255819361837 -0.021679462450646343 0.9693762549112344 0.6545086679137264 -0.05464132919213898 -0.7376511655695113 -0.2837383802948551 -0.27676409503705074 -1.3333816173750395 0.45044432987593264 -1.2094267876168934 0.06920513837611758 0.5973965238893769 -1.1408543067830592 0.12159110695167952 -0.16661848896445342 0.01955415960956426 0.660396985712853 -0.294261328801861 -0.03232107644466186 1.0602820023798356 -0.9208872280848157 0.2961139299218806 0.9883080448115479 1.145637772611665 -0.12700489108464835 -0.3194813835696831 0.2645019076612457 0.7008112339736119 -0.5104187700978395 -0.9663634606315235 0.03414810109919263 0.5881232219274192 -0.5979845900558962 1.5159823483624524 -1.1371079678809355 1
-0.4985020532106577 -1.546271321183508 0.16571315896572034 1.1829469292351633 -2.0884783054718965 0.6384508435624061 -1.1029865412068236 0.37946441091658956 -0.5181703339902227 1.118590392844967 -0.33073257746646506 1.6429052884309634 0.6411797543221802 0.9750871658328245 0.9999438530593772 0.06749114335744556 -0.7909701951190334 -1.2261645014315987 0.21235766385786772 1.4614202400830896 0.8067182022764832 -1.123448245575924 -1.218780429823018 0.9724702123499344 1.5156643478989007 1.925016940430717 1.330858907899745 -0.2404430379012026 -0.7856663723476454 0.7267613158911206 0.18945085638759265 0.9273279747712615 -1.4772076575183448 -0.8454389643951716 0.16272288295917167 -0.20792249015164982 0.7482456785622876 0.46195293482346733 0.6574251188252904 0.5641097590880193 -0.3889812322285396 0.6300400518733785 -0.3041808092795616 2.1708158663809844 -0.7049713439847917 0.5148173326900751 -0.8412061760181799 -0.6530763720583068 0.5054824539808832 -0.6073583234189374 -0.5108620609444223 1.2899073738277809 0.8359611424904902 -0.7052755672099482 0.8243153397805936 1.1033437537934034 -0.5933991420480011 0.5881315378283686 0.8040508429522335 -0.6802769949654301 -0.850164773810347 -1.140995177671025 1.526105938665692 -0.9043604311694293 0.4523237249711993 -0.6076453976459627 -1.2471792561953245 0.12737168628570952 0.9224852164427856 -1.7610314750227853 0.35242448931168285 0.6583896276995522 -2.0028057405945514 1.447671675383722 0.2668552440092952 -1.0822327051583795 0.9400769326123066 0.68985889221597 -0.4399631161567381 0.25731079296494364 -1.9161839850739295 0.05048866398160118 1.1673379617480977 -0.9788851359743944 0.6100092435892166 -1.1567973607349116 -1.2462650066451917 -0.4623262058482251 -0.8634416196240425 -0.7664045044293414 0.45473457455098776 0.09661905745720127 0.5899608711254847 -1.7101258508966373 -1.5640743855108767 1.4964535663733078 1.9665241125559234 -0.05136991518804231 0.9251132220090407 0
-0.29043094342898224 -1.7664877469744182 0.011296230719949486 1.0657549555758103 -1.404500373557416 2.2812602061213005 -1.1560086083188392 1.7286931397573608 -0.6337161181394626 1.54623265148438 -2.4567339311509526 0.5708740313861612 0.9074052701096583 -0.5376070837977545 0.7607782308098585 1.005907312408448 -0.4418987757134994 -1.256622985339659 0.3429521161838037 1.810347744586338 1.4280546110928214 0.4946026371810522 -1.966303152308297 1.5150781702178615 0.5391744941658093 0.6787598375585214 0.5949989141581159 -0.7126535707903445 -1.1205825224576516 1.9748678126199162 1.2708698133909209 0.8906099865532282 -1.3529772373417668 -0.8677449793580788 -1.1040717394482804 -1.5555357061193147 1.4142715931524565 1.8378649454221099 1.507571201490133 0.5355378557915128 -1.7682281643300461 0.6582077309860297 1.5938069742322705 1.9528144833889396 -1.2856042456905423 1.2983839566298732 -0.7958470470361962 -0.41484906683962774 0.991218428429901 -0.8187884380748434 -1.8122350080118632 0.777726339110561 0.9769236868991161 1.2711824510621437 1.447711460983554 1.594950681671257 -2.2960247757054435 0.10946633932527128 1.6705523160962743 -0.8829162017075806 -2.092282867096286 -0.22655054701311161 1.3642239197027863 -1.4667980403856293 0.5637389295174625 -1.284436624429297 -0.5329450224582845 1.556008380691323 0.8140998655507149 -0.8632020391537167 1.7906199894817008 1.960575041993429 -0.126129037193501 1.5018719541648027 -0.16363170645558908 -0.4317304852843041 0.10575353261919351 -1.7094525835452177 -1.0976630103930975 -0.0283037865880342 -1.3084125692556974 0.6712171938767145 1.3626448196991163 -1.4776190597339929 1.002556708619848 0.3071234224765623 -0.07117790127917462 -1.4294598870686073 -1.219934193592349 -0.8645885175668089 1.0084130976980343 1.208313710785778 1.7959602300717552 -1.0430524712415938 -0.7812665224377225 1.0919071216059677 0.05474714737917578 -1.1371661972674825 2.214001465690276 0
-0.8393304552443709 -0.665230458936959 -1.1942832576179214 1.9473916351856597 1.0616027119357856 -0.2613167684322482 -0.569149460500333 0.6398753110672383 -1.2834200855604407 2.613018979819786 -0.21818908620708294 0.8292833561196178 1.2279552703563172 1.3602489452450637 0.751476005300503 1.2955316345315298 0.6013287221950215 -1.0715384890219952 -0.10370930723901162 3.312412802910686 -0.6039955979938011 -1.8445343360911695 -0.09118661609034386 0.752538288868624 -0.0398216488853638 1.3191528933131678 0.42944252967899116 0.33689459016195905 0.3894587922907596 1.1156481633443878 0.982297681569708 -0.24030025281353862 0.5402624136932118 -0.7463933701568618 -1.6616329567210568 -0.6409214585790347 1.326434588000679 0.16144221836256684 0.14019448984281857 -0.8614719066230492 -2.365010546495236 0.26679083867850967 1.3615939228625928 2.7256251991960148 -0.2490194115454189 0.6334783098636989 0.340721387718777 -0.47442019631488586 1.2895211806498927 0.2140457468334584 -0.3110493268731957 1.1575112865808532 0.17812557265863557 -0.3413236652084087 1.6384830153003127 -0.21861550006285507 -0.9605439688303221 -0.6849619822684309 1.4337241910352279 -0.9894711437703668 -1.6767571867017352 0.14567312265194649 1.5611538556076168 -1.6966802563940626 0.6284522780250383 -1.4245878193844317 0.06172603993394994 -0.18780110114488222 2.0931806257276206 -0.718662065788811 -0.269172461686155 0.04674922175563181 -1.0895553841018888 0.9827417209602622 -0.046287435891959855 -0.6319226450107094 1.758676114099199 -0.897603169394969 -0.43499776745441504 0.28812486478313565 -1.8876768647125612 0.5827179899693291 0.0896558625505756 -1.1598020819810706 1.4881927442744765 -0.6521892562478794 -0.2220894359356698 -0.6521720010713254 0.41948012105164023 0.7022863530262595 1.2818706515362126 -1.489189636177946 0.48310530301211213 0.5909048994558831 -0.39397326697518353 -0.5010019356295959 0.33640355446922937 -1.1298125945797086 2.72955676316277 0
-0.74323284353856 -0.6593740341660219 -0.18115879594919615 -0.055686868754749756 -0.9155556620845591 1.2638224114657823 -0.7903633692675257 1.4411818257332965 -1.3017758779211361 0.7161260041751756 -0.5626626092424505 0.32579008953871197 1.9110175718088878 -0.08917990488038605 1.3865290487277762 0.5335646064792547 -0.9852254376721703 -0.3501842863307862 0.5677801226501574 -0.6261324550428081 1.3050316168987832 -0.8424107335654603 -1.5102295022625591 0.952305073018394 0.7460192093974196 0.5769338741567052 1.090388109175298 -1.3660825214215742 -1.9096432529469347 0.8131227809765844 1.6980950364826985 1.0371429411834585 -0.23964509458037517 -0.19904453831069424 -0.9278773076850401 -1.663458309006097 0.7509787077446968 1.1519771762574469 1.3885611196303658 1.27751568090762 -0.538043485545465 0.48011752308087596 0.7935888581784166 -0.1588681819212606 -1.0763766776748913 0.20874498150911788 -1.110466235826391 -0.4514350903884433 -0.03920803860423634 -0.768238772463762 -1.2980619806405915 0.8185117976962119 0.8662581672062679 0.711912935857992 0.2557321187171489 1.2833340121710515 -0.9740198389847163 2.3663158911410163 1.7447480580575971 -0.6638820424929454 -1.440406360312044 -0.8240517047235572 2.0276162427800184 0.2615502165681166 0.7987545053860142 -0.4965806988220716 -0.06891837726141484 1.0593849734237357 1.509487295603745 -1.3056991000896818 1.0614681935220482 0.9597185214018047 -0.273793715254632 0.6485951500421321 -1.5999414608546734 -1.8189523802468477 0.40048854274110335 -0.6675687238064071 -0.8417106785202355 0.7803226871135873 -1.5241372718636896 0.44537976835743925 0.971495834286521 -0.18796438683823125 0.991972207212016 -0.6849592011822698 -1.1561797512082364 -1.4787194470659177 -0.76257558436512 -0.7922426278183797 0.3244936744522256 0.2760431500761653 0.4163262436478733 -0.5483404149832203 -0.9433661989074386 -0.20145833362777998 0.46710648876273675 -0.77041042310094 1.1828908707452876 0
-0.4448788794814728 -0.5645893457212345 -0.753496645330576 1.3817582085842253 -1.1967821273727448 1.4748667646022577 -1.2307545058864942 0.8473164308922209 -1.0013376022976581 0.6151389872703327 -1.234968815280054 0.8156160681279432 1.4937819999485913 0.8213822247854902 1.0540973890263803 0.22289367630759493 -0.9875870921371832 -1.1436867210961064 0.364052166931163 0.6900389138155686 1.216747216799465 -0.9942979409394467 -0.39940160009498105 0.524411236290915 1.3274785357613412 1.3741944036329952 1.0172085758507503 -0.25494500863288033 -0.8262403420981862 0.8937994752432948 1.2927871756479232 1.305051867321181 -0.6902764238850867 -0.8633526543955049 -1.1572248492816422 -1.3630294219843677 0.7124766658269857 1.0148137375926591 1.5768222666561529 0.49067226107443357 -0.9809928334674405 0.7953353402904522 0.9800116930848307 0.5276819206546336 -0.9427498799460721 0.05361269709534622 -1.3950412989218597 -0.2483015211659738 0.3742891170124238 -0.21716003870883638 -1.3332253333922701 0.4743330554391585 1.4351732121045921 0.03765917592180781 0.7409133339143146 0.8258120407123356 -0.7117444533264049 0.6835594742747928 1.5404491608903519 -0.3983247686219835 -0.781660132329473 -1.0601929516738307 0.9803220172165676 -0.3294806430408936 1.228312185019847 -0.10386213696195856 -1.5375234093238492 0.9177632698940976 -0.13303418036117065 -0.8957410570862008 0.4837907927409437 0.46672338048129086 -0.31522813277153827 0.354545848428531 0.3014550199773697 -0.581325091979419 0.5532126125790453 -0.9945610316862477 -0.9314938959477551 1.0085153059192624 -0.9736528614262494 0.9069899440669866 1.0520161932898553 -0.8960794456014428 0.7552366766619611 -0.11940450675953652 -0.6622555593923735 -0.7506148418127587 0.3941327495776827 -1.0327487961659219 1.2586276885950334 0.44253415657324147 0.9452851659606055 -0.9849182308973996 -1.080611312523529 0.3300140320730508 -0.5098113267230592 0.7193650763497719 0.40955792453654666 0
-1.6996475770135342 -0.7325259641877586 0.6861084564471448 -0.3922965260922461 0.4233795566206167 -0.2076450154963415 -0.5242398396474649 -1.0574205586397623 -0.10067035599741182 2.814142776716015 1.3334957717632938 1.2426085491175718 1.879402782720365 2.0636178430792405 0.2650151621382663 -0.9668205573645829 0.17318322830962907 -0.1561812476122241 0.5069057308380394 1.8250090524843858 0.32465626219102584 -0.7954833192855116 1.1756857399467053 -0.977651892449055 1.0240031534358223 -0.4402902983545039 -1.3537639231898548 1.1501050800993313 -1.1611960420008467 0.15057631028532176 0.8136283693083532 0.07420659546292512 -1.5629966763280354 -2.452560359616943 -0.7973007285679892 -0.4797147606790188 -0.2829994374645866 1.432147490531252 0.5324925405353857 1.2547635452059855 -1.3407732452867749 1.0025305641840323 1.5965741903119768 0.0881408806687016 0.3660350864333209 2.059471877684085 -1.2092060510201452 0.9331570217680247 -0.11444961928304048 -0.04523698475607378 0.9002802631122967 -1.5864516611810644 1.0245024417756645 1.4628702087806937 0.4157453413450064 -0.2262319595358031 -0.8880732386583059 -0.4214526789404379 1.7488902536967381 -2.5763696861172063 -1.627260993059856 -1.3840330576384652 -0.41569970694645847 -0.7752505039153912 0.16213044482282846 -2.051355951623856 0.4478300311863954 -0.3450657931277841 -0.38011947572107896 -0.5525436763878006 -0.27239809494531797 0.6833774027725544 0.5311863331270791 0.7106564978823557 0.41463715036485754 -0.0053090558282672656 -0.6285720230144364 -0.15310279642750776 -1.1007029658477196 1.2590616901954663 -1.3343443859203354 -2.8714369783739158 0.8598656764839555 0.3215789266827589 0.24827244826662545 1.205134489487362 0.7903423243223359 -0.3200559594174801 0.7373994640836262 0.5750387540913361 1.1367709428240775 -0.12878707109460466 1.2864628092231079 -0.45266570493948044 -2.2760610329972035 0.06133612867015473 0.8281737158885168 0.022410386772046587 0.15178027580029965 0
